"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"1500000US060133560022","Block Group 2, Census Tract 3560.02, Contra Costa County, California","515","182","451","137","299","120","21","32","0","12","131","103","0","12","0","12","0","12","0","12","0","12","64","106","0","12","0","12","0","12","0","12","0","12","31","50","33","56","33","56","0","12"
"1500000US060133560023","Block Group 3, Census Tract 3560.02, Contra Costa County, California","685","306","554","256","90","52","67","86","8","14","370","283","0","12","10","15","9","15","9","15","0","12","131","181","131","181","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060133560024","Block Group 4, Census Tract 3560.02, Contra Costa County, California","2038","375","1799","343","1109","240","93","96","0","12","468","249","0","12","0","12","129","104","0","12","129","104","239","179","162","157","0","12","0","12","11","17","0","12","31","38","35","55","12","19","23","35"
"1500000US060133570001","Block Group 1, Census Tract 3570, Contra Costa County, California","925","219","794","204","630","204","42","34","6","11","22","23","0","12","0","12","94","72","0","12","94","72","131","89","67","54","0","12","0","12","0","12","0","12","10","14","54","67","21","23","33","49"
"1500000US060133570002","Block Group 2, Census Tract 3570, Contra Costa County, California","1167","260","1040","229","855","233","35","45","15","21","65","83","0","12","18","21","52","56","0","12","52","56","127","87","121","86","0","12","0","12","0","12","0","12","6","9","0","12","0","12","0","12"
"1500000US060133570003","Block Group 3, Census Tract 3570, Contra Costa County, California","1225","365","830","264","690","234","125","157","5","10","0","12","0","12","10","17","0","12","0","12","0","12","395","263","111","79","10","16","0","12","0","12","0","12","218","217","56","56","43","52","13","21"
"1500000US060133580001","Block Group 1, Census Tract 3580, Contra Costa County, California","1924","425","1303","329","314","130","388","236","0","12","547","233","42","68","0","12","12","20","0","12","12","20","621","359","465","381","0","12","0","12","29","35","0","12","104","103","23","39","23","39","0","12"
"1500000US060133580002","Block Group 2, Census Tract 3580, Contra Costa County, California","1198","295","835","248","401","138","123","108","0","12","211","125","33","49","0","12","67","75","0","12","67","75","363","235","276","229","0","12","0","12","0","12","0","12","57","72","30","48","0","12","30","48"
"1500000US060133580003","Block Group 3, Census Tract 3580, Contra Costa County, California","750","316","425","127","282","100","68","60","0","12","66","72","0","12","0","12","9","15","0","12","9","15","325","283","90","82","0","12","0","12","0","12","0","12","216","254","19","34","0","12","19","34"
"1500000US060133580004","Block Group 4, Census Tract 3580, Contra Costa County, California","1397","408","774","312","176","82","137","106","0","12","148","143","11","21","0","12","302","254","0","12","302","254","623","333","431","299","0","12","0","12","0","12","0","12","52","83","140","216","0","12","140","216"
"1500000US060133580005","Block Group 5, Census Tract 3580, Contra Costa County, California","1016","375","935","370","356","234","430","205","0","12","116","162","0","12","0","12","33","52","0","12","33","52","81","65","81","65","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060133591021","Block Group 1, Census Tract 3591.02, Contra Costa County, California","1257","419","840","330","414","162","24","42","9","16","273","193","0","12","0","12","120","95","0","12","120","95","417","258","282","260","0","12","0","12","0","12","0","12","11","18","124","127","99","123","25","38"
"1500000US060133591022","Block Group 2, Census Tract 3591.02, Contra Costa County, California","2686","393","1734","325","529","163","406","184","0","12","688","207","0","12","17","31","94","47","0","12","94","47","952","217","404","221","12","19","73","86","0","12","0","12","271","194","192","149","159","167","33","47"
"1500000US060133591023","Block Group 3, Census Tract 3591.02, Contra Costa County, California","2039","359","1716","332","490","149","510","243","0","12","604","201","0","12","0","12","112","107","0","12","112","107","323","149","113","81","0","12","0","12","0","12","0","12","101","80","109","112","70","108","39","49"
"1500000US060133591031","Block Group 1, Census Tract 3591.03, Contra Costa County, California","1826","397","1607","414","623","259","132","146","0","12","584","282","0","12","0","12","268","200","0","12","268","200","219","128","122","99","0","12","0","12","10","17","0","12","45","48","42","54","16","25","26","46"
"1500000US060133591032","Block Group 2, Census Tract 3591.03, Contra Costa County, California","1002","269","819","235","328","86","85","83","0","12","374","237","0","12","0","12","32","34","18","28","14","20","183","162","84","115","0","12","0","12","0","12","0","12","99","114","0","12","0","12","0","12"
"1500000US060133591033","Block Group 3, Census Tract 3591.03, Contra Costa County, California","2409","396","2155","407","704","197","300","183","0","12","985","418","1","3","17","27","148","88","29","34","119","83","254","143","75","47","12","19","0","12","0","12","0","12","111","89","56","63","34","44","22","36"
"1500000US060133591041","Block Group 1, Census Tract 3591.04, Contra Costa County, California","2086","166","1790","184","413","77","432","101","6","10","831","150","0","12","23","39","85","58","5","8","80","57","296","110","147","84","20","23","10","15","43","43","0","12","48","38","28","25","8","14","20","20"
"1500000US060133591051","Block Group 1, Census Tract 3591.05, Contra Costa County, California","5006","308","4424","337","864","135","937","269","0","17","2385","329","0","17","0","17","238","106","14","23","224","106","582","266","358","210","21","32","0","17","92","144","0","17","82","99","29","31","0","17","29","31"
"1500000US060133592021","Block Group 1, Census Tract 3592.02, Contra Costa County, California","2301","479","1907","474","730","269","108","113","0","12","742","382","0","12","138","201","189","184","0","12","189","184","394","235","220","173","0","12","0","12","32","53","0","12","63","104","79","80","14","25","65","76"
"1500000US060133592022","Block Group 2, Census Tract 3592.02, Contra Costa County, California","2104","405","1819","335","1106","275","169","143","14","23","393","204","27","44","0","12","110","88","0","12","110","88","285","224","249","228","0","12","0","12","0","12","0","12","21","28","15","24","15","24","0","12"
"1500000US060133592023","Block Group 3, Census Tract 3592.02, Contra Costa County, California","1638","476","1061","238","672","170","195","107","0","12","160","166","0","12","0","12","34","39","0","12","34","39","577","342","178","153","0","12","0","12","0","12","0","12","374","331","25","41","25","41","0","12"
"1500000US060133592031","Block Group 1, Census Tract 3592.03, Contra Costa County, California","1690","452","1116","375","320","220","72","85","0","12","718","339","0","12","0","12","6","11","0","12","6","11","574","367","381","319","0","12","0","12","0","12","0","12","121","123","72","72","9","15","63","69"
"1500000US060133592032","Block Group 2, Census Tract 3592.03, Contra Costa County, California","1749","507","1392","436","347","190","388","352","0","12","570","309","0","12","0","12","87","79","14","23","73","76","357","414","294","414","0","12","0","12","0","12","0","12","63","72","0","12","0","12","0","12"
"1500000US060133592033","Block Group 3, Census Tract 3592.03, Contra Costa County, California","1046","461","831","460","322","348","75","78","0","12","311","245","0","12","0","12","123","155","0","12","123","155","215","174","135","178","0","12","0","12","58","88","0","12","22","36","0","12","0","12","0","12"
"1500000US060133592034","Block Group 4, Census Tract 3592.03, Contra Costa County, California","1887","488","1727","471","329","248","287","202","0","12","1080","363","0","12","7","14","24","43","0","12","24","43","160","162","126","161","0","12","0","12","0","12","0","12","34","55","0","12","0","12","0","12"
"1500000US060133592035","Block Group 5, Census Tract 3592.03, Contra Costa County, California","876","686","839","683","698","673","43","70","0","12","81","88","0","12","0","12","17","28","0","12","17","28","37","58","33","56","0","12","0","12","0","12","0","12","4","9","0","12","0","12","0","12"
"1500000US060133592041","Block Group 1, Census Tract 3592.04, Contra Costa County, California","1002","311","842","306","286","292","55","55","0","12","501","171","0","12","0","12","0","12","0","12","0","12","160","140","86","103","0","12","0","12","4","7","0","12","0","12","70","98","70","98","0","12"
"1500000US060133592042","Block Group 2, Census Tract 3592.04, Contra Costa County, California","1684","314","1173","316","95","60","198","139","0","12","648","241","149","199","49","55","34","40","9","16","25","36","511","302","301","294","0","12","0","12","0","12","0","12","206","184","4","9","4","9","0","12"
"1500000US060133592043","Block Group 3, Census Tract 3592.04, Contra Costa County, California","2229","333","1980","318","355","138","460","202","0","12","1066","238","0","12","0","12","99","72","0","12","99","72","249","158","85","90","0","12","0","12","14","19","0","12","89","113","61","54","35","41","26","36"
"1500000US060133601011","Block Group 1, Census Tract 3601.01, Contra Costa County, California","760","177","554","150","314","97","7","13","0","12","168","113","0","12","0","12","65","58","0","12","65","58","206","151","139","136","0","12","0","12","0","12","0","12","33","52","34","57","0","12","34","57"
"1500000US060133601012","Block Group 2, Census Tract 3601.01, Contra Costa County, California","1842","284","1512","294","901","189","128","81","0","12","217","99","0","12","43","63","223","193","0","12","223","193","330","153","85","62","0","12","26","39","7","12","0","12","99","90","113","131","27","34","86","124"
"1500000US060133601013","Block Group 3, Census Tract 3601.01, Contra Costa County, California","1803","313","1477","340","661","177","224","149","0","12","412","219","0","12","0","12","180","162","0","12","180","162","326","148","127","119","0","12","18","30","0","12","0","12","170","127","11","17","11","17","0","12"
"1500000US060133601021","Block Group 1, Census Tract 3601.02, Contra Costa County, California","1953","380","1474","317","708","181","164","103","14","24","566","262","0","12","0","12","22","24","0","12","22","24","479","230","309","237","29","47","11","16","8","13","0","12","79","63","43","41","29","35","14","22"
"1500000US060133601022","Block Group 2, Census Tract 3601.02, Contra Costa County, California","1473","362","1168","247","590","206","121","136","0","12","377","170","0","12","0","12","80","83","0","12","80","83","305","226","84","55","0","12","0","12","0","12","0","12","17","27","204","200","0","12","204","200"
"1500000US060133601023","Block Group 3, Census Tract 3601.02, Contra Costa County, California","689","203","635","212","392","125","109","138","0","12","119","121","0","12","0","12","15","25","0","12","15","25","54","45","54","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060133602001","Block Group 1, Census Tract 3602, Contra Costa County, California","2442","473","1776","438","612","184","354","183","0","12","721","441","0","12","0","12","89","87","0","12","89","87","666","315","373","290","0","12","0","12","0","12","0","12","255","219","38","42","38","42","0","12"
"1500000US060133602002","Block Group 2, Census Tract 3602, Contra Costa County, California","1630","404","1010","307","564","190","67","63","0","12","262","248","9","14","0","12","108","76","34","53","74","55","620","292","430","249","0","12","93","118","0","12","0","12","75","80","22","37","0","12","22","37"
"1500000US060133602003","Block Group 3, Census Tract 3602, Contra Costa County, California","1101","288","904","271","351","129","105","88","11","18","342","195","14","24","15","23","66","65","0","12","66","65","197","117","41","41","0","12","0","12","45","68","0","12","60","55","51","61","13","21","38","56"
"1500000US060133610001","Block Group 1, Census Tract 3610, Contra Costa County, California","1353","286","855","222","440","185","68","66","0","12","290","207","26","40","0","12","31","38","0","12","31","38","498","230","366","211","0","12","0","12","0","12","0","12","116","137","16","24","0","12","16","24"
"1500000US060133610002","Block Group 2, Census Tract 3610, Contra Costa County, California","2142","384","1554","315","713","185","282","133","0","12","431","258","66","74","0","12","62","49","0","12","62","49","588","297","291","146","0","12","0","12","0","12","0","12","260","268","37","32","0","12","37","32"
"1500000US060133610003","Block Group 3, Census Tract 3610, Contra Costa County, California","1598","320","1362","302","483","162","279","137","0","12","451","227","1","3","0","12","148","74","0","12","148","74","236","104","86","53","0","12","0","12","0","12","0","12","56","50","94","63","30","34","64","50"
"1500000US060133620001","Block Group 1, Census Tract 3620, Contra Costa County, California","1148","233","1002","207","388","139","449","145","0","12","87","52","0","12","0","12","78","63","0","12","78","63","146","115","58","53","0","12","0","12","0","12","0","12","88","130","0","12","0","12","0","12"
"1500000US060133620002","Block Group 2, Census Tract 3620, Contra Costa County, California","778","224","646","155","519","151","49","45","0","12","47","47","0","12","0","12","31","41","0","12","31","41","132","133","114","129","0","12","0","12","0","12","0","12","12","21","6","9","6","9","0","12"
"1500000US060133620003","Block Group 3, Census Tract 3620, Contra Costa County, California","872","265","730","250","533","169","9","16","0","12","126","122","0","12","0","12","62","77","0","12","62","77","142","92","26","44","0","12","0","12","26","35","0","12","90","81","0","12","0","12","0","12"
"1500000US060133630001","Block Group 1, Census Tract 3630, Contra Costa County, California","2014","541","1632","485","658","258","430","333","0","12","504","295","0","12","0","12","40","47","0","12","40","47","382","305","332","280","0","12","0","12","25","37","0","12","25","37","0","12","0","12","0","12"
"1500000US060133630002","Block Group 2, Census Tract 3630, Contra Costa County, California","1819","524","1368","458","578","198","581","411","0","12","35","43","0","12","0","12","174","185","0","12","174","185","451","266","126","101","0","12","0","12","20","33","0","12","194","257","111","134","22","35","89","100"
"1500000US060133630003","Block Group 3, Census Tract 3630, Contra Costa County, California","2439","660","1815","397","459","207","447","244","0","12","794","251","0","12","0","12","115","116","0","12","115","116","624","432","397","387","0","12","0","12","0","12","0","12","206","203","21","36","21","36","0","12"
"1500000US060133630004","Block Group 4, Census Tract 3630, Contra Costa County, California","1136","306","716","242","652","224","2","4","0","12","45","67","0","12","0","12","17","27","0","12","17","27","420","243","349","203","0","12","0","12","0","12","0","12","0","12","71","126","0","12","71","126"
"1500000US060133640021","Block Group 1, Census Tract 3640.02, Contra Costa County, California","2272","417","1639","329","544","210","416","172","0","12","614","222","0","12","0","12","65","64","0","12","65","64","633","249","294","195","0","12","37","49","0","12","0","12","210","167","92","104","92","104","0","12"
"1500000US060133640022","Block Group 2, Census Tract 3640.02, Contra Costa County, California","1824","513","875","250","354","144","227","188","0","12","108","75","0","12","0","12","186","137","17","25","169","132","949","502","255","158","0","12","0","12","0","12","0","12","655","504","39","55","39","55","0","12"
"1500000US060133640023","Block Group 3, Census Tract 3640.02, Contra Costa County, California","1435","447","701","267","228","93","149","128","8","12","316","237","0","12","0","12","0","12","0","12","0","12","734","449","474","363","0","12","0","12","0","12","0","12","225","259","35","56","35","56","0","12"
"1500000US060133650021","Block Group 1, Census Tract 3650.02, Contra Costa County, California","2179","440","1129","390","67","102","661","320","0","12","323","214","0","12","0","12","78","105","0","12","78","105","1050","342","441","226","10","15","16","26","19","32","0","12","564","325","0","12","0","12","0","12"
"1500000US060133650022","Block Group 2, Census Tract 3650.02, Contra Costa County, California","1207","426","163","118","54","60","102","100","0","12","7","12","0","12","0","12","0","12","0","12","0","12","1044","421","525","323","0","12","0","12","0","12","71","114","386","252","62","81","0","12","62","81"
"1500000US060133650023","Block Group 3, Census Tract 3650.02, Contra Costa County, California","2204","427","466","192","105","128","258","112","0","12","52","63","15","35","0","12","36","44","0","12","36","44","1738","464","618","309","0","12","0","12","0","12","0","12","1012","385","108","103","23","37","85","95"
"1500000US060133650031","Block Group 1, Census Tract 3650.03, Contra Costa County, California","2455","491","1954","435","512","300","519","260","0","12","854","204","0","12","0","12","69","69","0","12","69","69","501","255","266","269","176","244","0","12","0","12","0","12","59","83","0","12","0","12","0","12"
"1500000US060133650032","Block Group 2, Census Tract 3650.03, Contra Costa County, California","738","277","617","265","197","207","330","163","0","12","90","128","0","12","0","12","0","12","0","12","0","12","121","136","39","59","15","24","0","12","50","93","0","12","0","12","17","30","0","12","17","30"
"1500000US060133650033","Block Group 3, Census Tract 3650.03, Contra Costa County, California","1971","474","1556","454","422","222","441","254","43","66","204","174","0","12","270","296","176","129","0","12","176","129","415","219","265","204","63","76","0","12","0","12","0","12","87","75","0","12","0","12","0","12"
"1500000US060133660011","Block Group 1, Census Tract 3660.01, Contra Costa County, California","1218","350","690","292","183","167","101","155","25","33","223","161","0","12","73","110","85","129","0","12","85","129","528","275","204","229","44","69","0","12","0","12","0","12","280","186","0","12","0","12","0","12"
"1500000US060133660012","Block Group 2, Census Tract 3660.01, Contra Costa County, California","2317","444","844","287","113","67","52","57","0","12","541","273","0","12","84","97","54","55","0","12","54","55","1473","379","868","390","0","12","0","12","0","12","0","12","605","302","0","12","0","12","0","12"
"1500000US060133660013","Block Group 3, Census Tract 3660.01, Contra Costa County, California","979","319","485","229","35","32","194","163","0","12","122","81","0","12","0","12","134","86","0","12","134","86","494","334","166","147","0","12","0","12","0","12","0","12","318","305","10","16","10","16","0","12"
"1500000US060133660021","Block Group 1, Census Tract 3660.02, Contra Costa County, California","1730","429","291","156","59","61","36","38","0","12","196","163","0","12","0","12","0","12","0","12","0","12","1439","460","741","322","7","12","8","12","0","12","0","12","683","415","0","12","0","12","0","12"
"1500000US060133660022","Block Group 2, Census Tract 3660.02, Contra Costa County, California","1938","373","434","144","125","58","65","58","6","9","165","85","42","66","0","12","31","26","0","12","31","26","1504","397","642","217","0","12","0","12","0","12","0","12","824","376","38","49","30","47","8","14"
"1500000US060133660023","Block Group 3, Census Tract 3660.02, Contra Costa County, California","2959","462","1344","301","87","67","490","189","0","12","703","283","0","12","17","27","47","47","0","12","47","47","1615","411","396","187","87","58","0","12","11","18","0","12","1076","413","45","60","7","10","38","59"
"1500000US060133671001","Block Group 1, Census Tract 3671, Contra Costa County, California","1648","311","896","223","170","69","290","133","0","12","361","165","0","12","0","12","75","68","9","14","66","67","752","277","465","259","17","29","67","110","0","12","0","12","203","195","0","12","0","12","0","12"
"1500000US060133671002","Block Group 2, Census Tract 3671, Contra Costa County, California","382","121","309","110","43","27","186","99","0","12","65","63","0","12","0","12","15","22","0","12","15","22","73","79","9","14","0","12","0","12","0","12","0","12","45","62","19","29","0","12","19","29"
"1500000US060133671003","Block Group 3, Census Tract 3671, Contra Costa County, California","2193","371","1330","327","156","77","663","281","0","12","277","207","116","170","0","12","118","95","0","12","118","95","863","381","524","304","0","12","0","12","0","12","0","12","339","271","0","12","0","12","0","12"
"1500000US060133671004","Block Group 4, Census Tract 3671, Contra Costa County, California","1119","204","879","226","40","47","433","157","0","12","290","218","0","12","0","12","116","120","0","12","116","120","240","169","198","163","0","12","0","12","0","12","0","12","14","52","28","33","20","31","8","11"
"1500000US060133672001","Block Group 1, Census Tract 3672, Contra Costa County, California","2223","463","799","260","72","65","298","175","0","12","345","193","84","148","0","12","0","12","0","12","0","12","1424","380","589","312","67","97","0","12","18","30","0","12","727","313","23","25","0","12","23","25"
"1500000US060133672002","Block Group 2, Census Tract 3672, Contra Costa County, California","2504","422","1798","262","207","81","639","228","0","12","787","221","61","91","0","12","104","85","0","12","104","85","706","377","462","353","0","12","0","12","6","10","0","12","205","218","33","37","13","21","20","31"
"1500000US060133672003","Block Group 3, Census Tract 3672, Contra Costa County, California","1315","406","387","205","161","119","0","12","0","12","201","186","0","12","0","12","25","29","0","12","25","29","928","390","491","253","0","12","0","12","0","12","0","12","437","377","0","12","0","12","0","12"
"1500000US060133680011","Block Group 1, Census Tract 3680.01, Contra Costa County, California","809","335","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","809","335","485","296","0","12","0","12","0","12","0","12","324","311","0","12","0","12","0","12"
"1500000US060133680012","Block Group 2, Census Tract 3680.01, Contra Costa County, California","1838","466","428","179","155","111","101","80","0","12","137","119","0","12","0","12","35","42","0","12","35","42","1410","464","1001","499","0","12","0","12","0","12","0","12","387","252","22","44","0","12","22","44"
"1500000US060133680013","Block Group 3, Census Tract 3680.01, Contra Costa County, California","1036","340","331","221","109","138","67","73","0","12","30","49","0","12","81","131","44","74","0","12","44","74","705","316","252","174","0","12","0","12","0","12","0","12","453","303","0","12","0","12","0","12"
"1500000US060133680014","Block Group 4, Census Tract 3680.01, Contra Costa County, California","1134","362","194","103","65","65","36","36","0","12","60","70","0","12","0","12","33","48","0","12","33","48","940","352","338","253","22","35","21","41","0","12","0","12","538","271","21","41","21","41","0","12"
"1500000US060133680021","Block Group 1, Census Tract 3680.02, Contra Costa County, California","1879","354","618","182","63","44","272","171","0","12","272","72","0","12","0","12","11","15","0","12","11","15","1261","330","548","265","0","12","51","74","0","12","0","12","621","261","41","46","7","13","34","37"
"1500000US060133680022","Block Group 2, Census Tract 3680.02, Contra Costa County, California","1903","366","399","177","85","87","161","123","19","28","40","53","29","38","13","23","52","60","0","12","52","60","1504","335","553","267","0","12","26","40","0","12","0","12","883","337","42","43","16","30","26","32"
"1500000US060133690011","Block Group 1, Census Tract 3690.01, Contra Costa County, California","1212","451","1055","406","103","103","327","186","0","12","604","366","0","12","21","34","0","12","0","12","0","12","157","206","0","12","0","12","0","12","0","12","0","12","157","206","0","12","0","12","0","12"
"1500000US060133690012","Block Group 2, Census Tract 3690.01, Contra Costa County, California","1780","372","1589","349","427","147","572","219","0","12","463","304","0","12","0","12","127","134","0","12","127","134","191","163","80","97","26","34","0","12","8","16","0","12","35","52","42","54","17","31","25","41"
"1500000US060133690013","Block Group 3, Census Tract 3690.01, Contra Costa County, California","2192","561","500","314","151","166","0","12","0","12","333","252","2","4","0","12","14","22","0","12","14","22","1692","504","867","472","0","12","0","12","0","12","0","12","825","597","0","12","0","12","0","12"
"1500000US060133690014","Block Group 4, Census Tract 3690.01, Contra Costa County, California","2070","686","665","303","183","118","19","31","0","12","463","291","0","12","0","12","0","12","0","12","0","12","1405","652","1039","620","0","12","0","12","0","12","0","12","366","308","0","12","0","12","0","12"
"1500000US060133690021","Block Group 1, Census Tract 3690.02, Contra Costa County, California","717","218","447","186","105","87","156","128","0","12","85","103","0","12","5","10","96","86","19","28","77","82","270","175","224","146","0","12","0","12","0","12","0","12","46","87","0","12","0","12","0","12"
"1500000US060133690022","Block Group 2, Census Tract 3690.02, Contra Costa County, California","1116","284","642","177","364","106","92","86","0","12","161","99","0","12","0","12","25","29","13","22","12","19","474","256","329","249","15","22","0","12","0","12","1","3","92","103","37","56","37","56","0","12"
"1500000US060133690023","Block Group 3, Census Tract 3690.02, Contra Costa County, California","1212","468","690","237","284","126","196","148","0","12","183","183","0","12","0","12","27","27","0","12","27","27","522","452","288","308","0","12","0","12","0","12","0","12","234","349","0","12","0","12","0","12"
"1500000US060133700001","Block Group 1, Census Tract 3700, Contra Costa County, California","1485","268","1191","267","594","133","313","187","8","12","201","142","0","12","0","12","75","71","0","12","75","71","294","102","243","109","0","12","0","12","0","12","0","12","51","53","0","12","0","12","0","12"
"1500000US060133700002","Block Group 2, Census Tract 3700, Contra Costa County, California","526","144","467","144","202","116","40","41","0","12","166","112","0","12","0","12","59","65","0","12","59","65","59","74","24","59","0","12","0","12","0","12","0","12","24","27","11","18","11","18","0","12"
"1500000US060133700003","Block Group 3, Census Tract 3700, Contra Costa County, California","839","226","635","174","439","164","18","26","0","12","173","122","0","12","5","11","0","12","0","12","0","12","204","139","24","24","0","12","0","12","0","12","0","12","173","143","7","12","0","12","7","12"
"1500000US060133710001","Block Group 1, Census Tract 3710, Contra Costa County, California","1294","462","631","268","315","136","24","30","0","12","261","193","0","12","0","12","31","27","0","12","31","27","663","381","286","308","0","12","0","12","0","12","0","12","377","322","0","12","0","12","0","12"
"1500000US060133710002","Block Group 2, Census Tract 3710, Contra Costa County, California","948","353","323","164","225","129","19","24","0","12","8","12","35","66","0","12","36","32","0","12","36","32","625","356","216","232","0","12","6","9","0","12","0","12","403","290","0","12","0","12","0","12"
"1500000US060133710003","Block Group 3, Census Tract 3710, Contra Costa County, California","998","313","767","312","447","248","0","12","0","12","241","134","0","12","0","12","79","128","9","14","70","128","231","136","215","137","0","12","0","12","0","12","0","12","16","25","0","12","0","12","0","12"
"1500000US060133710004","Block Group 4, Census Tract 3710, Contra Costa County, California","1040","388","531","194","77","62","196","124","0","12","248","119","0","12","0","12","10","15","0","12","10","15","509","332","164","166","0","12","0","12","0","12","0","12","314","316","31","33","8","12","23","28"
"1500000US060133710005","Block Group 5, Census Tract 3710, Contra Costa County, California","1036","421","426","223","72","48","203","144","0","12","151","157","0","12","0","12","0","12","0","12","0","12","610","391","288","286","0","12","0","12","0","12","0","12","322","286","0","12","0","12","0","12"
"1500000US060133710006","Block Group 6, Census Tract 3710, Contra Costa County, California","644","201","496","188","287","117","181","137","0","12","15","17","0","12","0","12","13","22","0","12","13","22","148","113","48","41","0","12","0","12","0","12","0","12","33","44","67","93","57","90","10","15"
"1500000US060133720001","Block Group 1, Census Tract 3720, Contra Costa County, California","869","403","534","353","238","176","100","103","0","12","97","117","0","12","0","12","99","147","0","12","99","147","335","263","239","229","0","12","0","12","0","12","0","12","96","137","0","12","0","12","0","12"
"1500000US060133720002","Block Group 2, Census Tract 3720, Contra Costa County, California","732","344","680","348","210","153","81","72","0","12","345","321","14","25","0","12","30","43","0","12","30","43","52","95","0","12","0","12","0","12","0","12","0","12","52","95","0","12","0","12","0","12"
"1500000US060133720003","Block Group 3, Census Tract 3720, Contra Costa County, California","772","255","408","219","181","102","10","18","0","12","92","85","0","12","0","12","125","143","0","12","125","143","364","270","220","226","0","12","0","12","0","12","0","12","144","149","0","12","0","12","0","12"
"1500000US060133720004","Block Group 4, Census Tract 3720, Contra Costa County, California","1065","428","438","295","81","51","151","227","0","12","206","238","0","12","0","12","0","12","0","12","0","12","627","425","250","341","0","12","0","12","0","12","0","12","325","292","52","58","25","38","27","44"
"1500000US060133720005","Block Group 5, Census Tract 3720, Contra Costa County, California","1019","436","318","143","78","70","113","107","8","14","92","65","0","12","0","12","27","33","0","12","27","33","701","450","409","404","0","12","0","12","0","12","0","12","279","319","13","23","0","12","13","23"
